"Longitude","Latitude","domainID","siteID","plotType","nlcdClass","nlcdClassSimple","soilMoisture","elevation","collectDate","sampleTiming","biophysicalCriteria","standingWaterDepth","boutType","samplingImpractical","incubationMethod","incubationCondition","horizon","soilTemp","litterDepth","sampleTopDepth","sampleBottomDepth","sampleExtent","soilSamplingDevice","soilCoreCount","biomassCode","biomassSampleCondition","boatMass","freshMassBoatMass","dryMassBoatMass","dryMassFraction","sampleType","acidTreatment","nitrogenPercent","organicCPercent","CNratio","cnPercentQF","percentAccuracyQF","analyticalRepNumber","cnInstrument","d15N","organicd13C","cnIsotopeQF","isotopeAccuracyQF","isoLaboratoryName","isoTestMethod","isoAnalyticalRepNumber","isoDataQF","nTransBoutType.y","incubationPairID","incubationLength","soilFreshMass","soilDryMass","kclVolume","kclAmmoniumNBlankCor","kclNitrateNitriteNBlankCor","soilAmmoniumNugPerGram","soilNitrateNitriteNugPerGram","netNminugPerGramPerDay","netNitugPerGramPerDay"
-155.228851,19.554243,"D20","PUUM","distributed","evergreenForest","forest",1.862,1099.5,"1/22/2019 23:29","peakGreenness","Not Recorded",0,"fieldOnly",,"covered core","OK","O",14.8,1.5,0,3,"entire",,,,,1.04,6.02,2.78,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.228851,19.554243,"D20","PUUM","distributed","evergreenForest","forest",2.279,1099.5,"1/9/2019 21:14","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.8,0.5,3,16.5,"maximum","auger",2,"B00000048377",,1.04,11.04,4.09,0.305,"soil","N",1.04,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",-0.6,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_007-M-20.5-33",0,10.01,3.053,100,,0,,0,,
-155.228851,19.554243,"D20","PUUM","distributed","evergreenForest","forest",2.279,1099.5,"1/9/2019 21:14","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.8,0.5,3,16.5,"maximum","auger",2,"B00000048377",,1.04,11.04,4.09,0.305,"soil","N",1.04,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-27.5,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_007-M-20.5-33",0,10.01,3.053,100,,0,,0,,
-155.228851,19.554243,"D20","PUUM","distributed","evergreenForest","forest",2.279,1099.5,"1/9/2019 21:14","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.8,0.5,3,16.5,"maximum","auger",2,"B00000048377",,1.04,11.04,4.09,0.305,"soil","N",,15.4,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",-0.6,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_007-M-20.5-33",0,10.01,3.053,100,,0,,0,,
-155.228851,19.554243,"D20","PUUM","distributed","evergreenForest","forest",2.279,1099.5,"1/9/2019 21:14","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.8,0.5,3,16.5,"maximum","auger",2,"B00000048377",,1.04,11.04,4.09,0.305,"soil","N",,15.4,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-27.5,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_007-M-20.5-33",0,10.01,3.053,100,,0,,0,,
-155.228851,19.554243,"D20","PUUM","distributed","evergreenForest","forest",2.052,1099.5,"1/22/2019 23:30","peakGreenness","Not Recorded",0,"fieldOnly",,"covered core","OK","M",14.8,1.5,3,16,"maximum",,,,,1.03,11.01,4.3,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",4.247,1651.9,"1/9/2019 21:47","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"O",10.5,4,0,2,"entire","brownie cutter",1,"B00000048362",,1.03,6.12,2,0.191,"soil","N",,30.51,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-27.8,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_010-O-8-16",0,10,1.91,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",4.247,1651.9,"1/9/2019 21:47","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"O",10.5,4,0,2,"entire","brownie cutter",1,"B00000048362",,1.03,6.12,2,0.191,"soil","N",,30.51,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",-1.3,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_010-O-8-16",0,10,1.91,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",4.247,1651.9,"1/9/2019 21:47","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"O",10.5,4,0,2,"entire","brownie cutter",1,"B00000048362",,1.03,6.12,2,0.191,"soil","N",1.47,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-27.8,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_010-O-8-16",0,10,1.91,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",4.247,1651.9,"1/9/2019 21:47","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"O",10.5,4,0,2,"entire","brownie cutter",1,"B00000048362",,1.03,6.12,2,0.191,"soil","N",1.47,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",-1.3,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_010-O-8-16",0,10,1.91,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.808,1651.9,"1/22/2019 19:13","peakGreenness","Not Recorded",0,"fieldOnly",,"covered core","OK","O",10.6,4,0,3,"entire",,,,,1.02,6.02,2.06,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.107,1651.9,"1/9/2019 21:48","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",10.5,4,2,16.5,"maximum","auger",3,"B00000048361",,1.05,11.03,3.48,0.243,"soil","N",0.95,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",0.8,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_010-M-8-16",0,9.98,2.425,100,,0.08,,3.285,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.107,1651.9,"1/9/2019 21:48","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",10.5,4,2,16.5,"maximum","auger",3,"B00000048361",,1.05,11.03,3.48,0.243,"soil","N",0.95,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",0.8,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_010-M-8-16",0,9.98,2.425,100,,0.084,,3.45,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.107,1651.9,"1/9/2019 21:48","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",10.5,4,2,16.5,"maximum","auger",3,"B00000048361",,1.05,11.03,3.48,0.243,"soil","N",0.95,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-26.7,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_010-M-8-16",0,9.98,2.425,100,,0.08,,3.285,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.107,1651.9,"1/9/2019 21:48","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",10.5,4,2,16.5,"maximum","auger",3,"B00000048361",,1.05,11.03,3.48,0.243,"soil","N",0.95,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-26.7,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_010-M-8-16",0,9.98,2.425,100,,0.084,,3.45,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.107,1651.9,"1/9/2019 21:48","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",10.5,4,2,16.5,"maximum","auger",3,"B00000048361",,1.05,11.03,3.48,0.243,"soil","N",,18.52,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",0.8,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_010-M-8-16",0,9.98,2.425,100,,0.08,,3.285,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.107,1651.9,"1/9/2019 21:48","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",10.5,4,2,16.5,"maximum","auger",3,"B00000048361",,1.05,11.03,3.48,0.243,"soil","N",,18.52,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",0.8,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_010-M-8-16",0,9.98,2.425,100,,0.084,,3.45,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.107,1651.9,"1/9/2019 21:48","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",10.5,4,2,16.5,"maximum","auger",3,"B00000048361",,1.05,11.03,3.48,0.243,"soil","N",,18.52,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-26.7,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_010-M-8-16",0,9.98,2.425,100,,0.08,,3.285,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.107,1651.9,"1/9/2019 21:48","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",10.5,4,2,16.5,"maximum","auger",3,"B00000048361",,1.05,11.03,3.48,0.243,"soil","N",,18.52,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-26.7,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_010-M-8-16",0,9.98,2.425,100,,0.084,,3.45,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.294,1651.9,"1/22/2019 19:17","peakGreenness","Not Recorded",0,"fieldOnly",,"covered core","OK","M",10.6,4,3,16.5,"maximum",,,,,1,11.09,3.35,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.733,1651.9,"1/9/2019 22:42","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,"no incubation",,"O",10.6,1.5,0,2,"entire","brownie cutter",2,"B00000048359",,1.03,6,2.08,0.211,"soil","N",,17.97,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-27.2,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_010-O-31-9",0,10.01,2.112,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.733,1651.9,"1/9/2019 22:42","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,"no incubation",,"O",10.6,1.5,0,2,"entire","brownie cutter",2,"B00000048359",,1.03,6,2.08,0.211,"soil","N",,17.97,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",0,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_010-O-31-9",0,10.01,2.112,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.733,1651.9,"1/9/2019 22:42","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,"no incubation",,"O",10.6,1.5,0,2,"entire","brownie cutter",2,"B00000048359",,1.03,6,2.08,0.211,"soil","N",0.96,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-27.2,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_010-O-31-9",0,10.01,2.112,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.733,1651.9,"1/9/2019 22:42","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,"no incubation",,"O",10.6,1.5,0,2,"entire","brownie cutter",2,"B00000048359",,1.03,6,2.08,0.211,"soil","N",0.96,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",0,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_010-O-31-9",0,10.01,2.112,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.383,1651.9,"1/22/2019 19:37","peakGreenness","Not Recorded",0,"fieldOnly",,"covered core","OK","O",10.7,4,0,2,"entire",,,,,1.04,6.08,2.19,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",2.892,1651.9,"1/9/2019 22:45","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,"no incubation",,"M",10.6,1.5,2,16.5,"maximum","auger",2,"B00000048364",,1.01,11.09,3.6,0.257,"soil","N",,27.3,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",-1.8,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_010-M-31-9",0,9.91,2.547,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",2.892,1651.9,"1/9/2019 22:45","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,"no incubation",,"M",10.6,1.5,2,16.5,"maximum","auger",2,"B00000048364",,1.01,11.09,3.6,0.257,"soil","N",,27.3,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-27.8,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_010-M-31-9",0,9.91,2.547,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",2.892,1651.9,"1/9/2019 22:45","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,"no incubation",,"M",10.6,1.5,2,16.5,"maximum","auger",2,"B00000048364",,1.01,11.09,3.6,0.257,"soil","N",1.32,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",-1.8,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_010-M-31-9",0,9.91,2.547,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",2.892,1651.9,"1/9/2019 22:45","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,"no incubation",,"M",10.6,1.5,2,16.5,"maximum","auger",2,"B00000048364",,1.01,11.09,3.6,0.257,"soil","N",1.32,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-27.8,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_010-M-31-9",0,9.91,2.547,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",,1651.9,"1/22/2019 19:38","peakGreenness","Not Recorded",0,"fieldOnly",,"covered core","OK","M",10.7,4,2,16.5,"maximum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.586,1100.7,"1/9/2019 23:24","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.5,2,0,16.5,"maximum","auger",2,"B00000048272",,1.05,11.02,3.83,0.279,"soil","N",0.78,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-26.6,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_004-M-12.5-32",0,10.04,2.801,100,,0,,0,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.586,1100.7,"1/9/2019 23:24","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.5,2,0,16.5,"maximum","auger",2,"B00000048272",,1.05,11.02,3.83,0.279,"soil","N",0.78,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-26.6,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_004-M-12.5-32",0,10.04,2.801,100,,0,,0,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.586,1100.7,"1/9/2019 23:24","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.5,2,0,16.5,"maximum","auger",2,"B00000048272",,1.05,11.02,3.83,0.279,"soil","N",0.78,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",0.4,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_004-M-12.5-32",0,10.04,2.801,100,,0,,0,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.586,1100.7,"1/9/2019 23:24","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.5,2,0,16.5,"maximum","auger",2,"B00000048272",,1.05,11.02,3.83,0.279,"soil","N",0.78,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",0.4,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_004-M-12.5-32",0,10.04,2.801,100,,0,,0,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.586,1100.7,"1/9/2019 23:24","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.5,2,0,16.5,"maximum","auger",2,"B00000048272",,1.05,11.02,3.83,0.279,"soil","N",,12.46,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-26.6,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_004-M-12.5-32",0,10.04,2.801,100,,0,,0,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.586,1100.7,"1/9/2019 23:24","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.5,2,0,16.5,"maximum","auger",2,"B00000048272",,1.05,11.02,3.83,0.279,"soil","N",,12.46,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-26.6,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_004-M-12.5-32",0,10.04,2.801,100,,0,,0,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.586,1100.7,"1/9/2019 23:24","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.5,2,0,16.5,"maximum","auger",2,"B00000048272",,1.05,11.02,3.83,0.279,"soil","N",,12.46,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",0.4,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_004-M-12.5-32",0,10.04,2.801,100,,0,,0,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.586,1100.7,"1/9/2019 23:24","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",14.5,2,0,16.5,"maximum","auger",2,"B00000048272",,1.05,11.02,3.83,0.279,"soil","N",,12.46,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",0.4,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_004-M-12.5-32",0,10.04,2.801,100,,0,,0,,
-155.230067,19.557778,"D20","PUUM","distributed","evergreenForest","forest",2.612,1100.7,"1/23/2019 0:04","peakGreenness","Not Recorded",0,"fieldOnly",,"covered core","OK","M",14.9,1,0,16.5,"maximum",,,,,1.06,11.1,3.84,0.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",2.791,1651.9,"1/9/2019 23:28","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,"no incubation",,"O",10.1,0.5,0,2,"entire","brownie cutter",1,"B00000048360",,1.01,6.09,2.35,0.264,"soil","N",0.88,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",,-28,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_010-O-31-33",0,10.06,2.656,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",2.791,1651.9,"1/9/2019 23:28","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,"no incubation",,"O",10.1,0.5,0,2,"entire","brownie cutter",1,"B00000048360",,1.01,6.09,2.35,0.264,"soil","N",0.88,,,"OK","OK",1,"Carlo Erba Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus V with Finnigan Conflo IV Interface",-1.9,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_010-O-31-33",0,10.06,2.656,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",2.791,1651.9,"1/9/2019 23:28","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,"no incubation",,"O",10.1,0.5,0,2,"entire","brownie cutter",1,"B00000048360",,1.01,6.09,2.35,0.264,"soil","N",,21.23,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-28,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_010-O-31-33",0,10.06,2.656,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",2.791,1651.9,"1/9/2019 23:28","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,"no incubation",,"O",10.1,0.5,0,2,"entire","brownie cutter",1,"B00000048360",,1.01,6.09,2.35,0.264,"soil","N",,21.23,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",-1.9,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_010-O-31-33",0,10.06,2.656,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",3.024,1651.9,"1/22/2019 19:29","peakGreenness","Not Recorded",0,"fieldOnly",,"covered core","OK","O",10,3,0,2,"entire",,,,,1.03,6.14,2.3,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",2.089,1651.9,"1/9/2019 23:29","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",10.1,0.5,2,16.5,"maximum","auger",3,"B00000048363",,1.04,11.14,4.31,0.324,"soil","N",,18.76,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",,-27.3,"OK","OK","University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15N, d13C, C% & N%",1,,"tInitial","PUUM_010-M-31-33",0,10.02,3.246,100,,0,,0,,
-155.313626,19.564817,"D20","PUUM","distributed","evergreenForest","forest",2.089,1651.9,"1/9/2019 23:29","peakGreenness","Not Recorded",0,"microbesBiomassBGC",,,,"M",10.1,0.5,2,16.5,"maximum","auger",3,"B00000048363",,1.04,11.14,4.31,0.324,"soil","N",,18.76,,"OK","OK",1,"Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface",-0.7,,"OK","OK","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15N, & N%",1,,"tInitial","PUUM_010-M-31-33",0,10.02,3.246,100,,0,,0,,
